store_name,addr,legal_dong,dong,category,lon,lat,store_x,store_y,cell_id,xcdn,ycdn,grid_dong,grid_distance
더벤티송정점,경상북도 구미시 송정동 10-2 1층 ,송정동,송정동,커피전문점,128.340485235444,36.121176027091,1075635.7150020872,1791900.8034210617,라마75b92a,1075500,1792000,원평동,168.10271581560275
카페마그금오시장점,경상북도 구미시 원평동 1046-9 1층 ,원평동,원평동,커피전문점,128.346686200959,36.1246824561371,1076190.367157334,1792294.582495668,라마76a92b,1076000,1792500,지산동,280.0642884721744
카페보스구미진평점,경상북도 구미시 진평동 9-1 1층 ,진평동,진미동,커피전문점,128.425399688128,36.0990025112211,1083300.8201521032,1789510.7169990859,라마83b89b,1083500,1789500,인동동,199.46795701966167
카페풀,경상북도 구미시 비산동 391-4 지하1층 ,비산동,비산동,커피전문점,128.377879191901,36.1223346230689,1078999.7355813805,1792059.0657104182,라마79a92a,1079000,1792000,비산동,59.066302274716215
카페백운옥,"경상북도 구미시 구평동 551-2 1, 2층 ",구평동,인동동,커피전문점,128.434924545384,36.0973624691403,1084159.9825451626,1789337.003800146,라마84a89a,1084000,1789000,인동동,373.049562484083
얌얌떡볶이옥계산동구포점,경상북도 구미시 옥계동 559-2 1층 ,옥계동,양포동,제과점/아이스크림,128.417986162215,36.1469418599183,1082583.2369266108,1794821.8851778016,라마82b94b,1082500,1794500,양포동,332.4732374793183
공차구미옥계점,경상북도 구미시 옥계동 834-1 1층 105호,옥계동,양포동,커피전문점,128.421535885421,36.1380707067025,1082911.9183474516,1793840.9062068947,라마83a94a,1083000,1794000,산동읍,181.84942265594182
이디야구미확장단지점,"경상북도 구미시 산동읍 신당리 1431 1층 101,102호 1동 ",산동읍,산동읍,커피전문점,128.43171803195,36.1558542223927,1083809.1227985735,1795822.22496184,라마84a96a,1084000,1796000,산동읍,260.8410823033611
스타벅스구미상모디티점,"경상북도 구미시 상모동 478-6 1,2층 1동 ",상모동,상모사곡동,커피전문점,128.35640582032,36.0824166201797,1077106.3160947189,1787614.1050978843,라마77a87b,1077000,1787500,상모사곡동,155.95860142826675
하삼동커피확장단지점,경상북도 구미시 산동읍 신당리 1447 1층 1동 ,산동읍,산동읍,커피전문점,128.432304317169,36.1553242877631,1083862.4256173552,1795763.9497293686,라마84a96a,1084000,1796000,산동읍,273.2150087848178
카페케이,경상북도 구미시 진평동 11-4 1층 ,진평동,진미동,커피전문점,128.426410461466,36.098074839802,1083392.7887438838,1789408.6852308614,라마83b89b,1083500,1789500,인동동,140.82840800363408
구미더치커피전문점,경상북도 구미시 봉곡동 234-10 1층 ,봉곡동,선주원남동,커피전문점,128.311064507731,36.151499032009,1072959.993444523,1795241.7519493015,라마73a95a,1073000,1795000,선주원남동,245.03985282435505
투썸플레이스구미진평점,경상북도 구미시 진평동 13-1 1층 ,진평동,진미동,커피전문점,128.427673722906,36.0970069989904,1083507.636912964,1789291.3234932632,라마83b89b,1083500,1789500,인동동,208.8162036420701
보보스커피숍,경상북도 구미시 장천면 상장리 889-1 1층 ,장천면,장천면,커피전문점,128.495098565402,36.125341713789,1089545.116819203,1792494.27001754,라마89b92b,1089500,1792500,장천면,45.479226840153345
메가엠지씨커피비산구미점,경상북도 구미시 비산동 458-2 1층 나호,비산동,비산동,커피전문점,128.374590711998,36.1212076010472,1078704.925472123,1791931.387252733,라마78b92a,1078500,1792000,비산동,216.10682129997258
카페더오션,경상북도 구미시 인의동 672-5 2층 ,인의동,인동동,커피전문점,128.426773359981,36.100115278604,1083423.2995643525,1789635.3238941613,라마83b89b,1083500,1789500,인동동,155.54906994092534
에그드랍,경상북도 구미시 원평동 1008-51 1층 나호,원평동,원평동,패스트푸드,128.332455378659,36.1282582914576,1074906.358873458,1792680.1524860011,라마75a92b,1075000,1792500,원평동,203.0359051804016
봄봄상모사곡점,경상북도 구미시 상모동 47-8 1층 ,상모동,상모사곡동,커피전문점,128.355595812616,36.0898817526292,1077026.102012916,1788441.4960969696,라마77a88b,1077000,1788500,상모사곡동,64.06263925299747
봄봄도량원호점,경상북도 구미시 도량동 639 1층 상가동 303호,도량동,도량동,커피전문점,128.331893028149,36.1417089039522,1074842.9813220866,1794171.6706632327,라마75a94a,1075000,1794000,도량동,232.64926784412123
메가엠지씨커피구미송정점,경상북도 구미시 송정동 457-2 1층 ,송정동,송정동,커피전문점,128.34830814244,36.1169484777502,1076343.8111529984,1791437.9978516572,라마76b91b,1076500,1791500,송정동,168.04529843712672
하이케이크,경상북도 구미시 봉곡동 22 1층 상가동 108호,봉곡동,선주원남동,제과점/아이스크림,128.314833496333,36.1403645029315,1073309.4038994447,1794009.5395462015,라마73b94a,1073500,1794000,도량동,190.83468366259714
공차구미형곡점,경상북도 구미시 형곡동 144-9 1층 ,형곡동,형곡1동,커피전문점,128.338731471334,36.1138773909574,1075484.8753366556,1791089.8719102368,라마75b91a,1075500,1791000,송정동,91.13569932187426
이디야커피도량롯데캐슬점,경상북도 구미시 도량동 868 도량 롯데캐슬 골드파크 1층 301동 1-6호,도량동,도량동,커피전문점,128.330129861545,36.1429381889649,1074683.1857189578,1794306.6669332904,라마74b94b,1074500,1794500,고아읍,266.33565723239957
빽다방구미형곡점,경상북도 구미시 형곡동 144-13 1층 ,형곡동,형곡1동,커피전문점,128.338816693439,36.1132320326226,1075493.1631137752,1791018.3547000545,라마75b91a,1075500,1791000,송정동,19.586679844778196
카페더치즈케익구미점,"경상북도 구미시 산동읍 신당리 1416 1층 108,109호 ",산동읍,산동읍,커피전문점,128.429954562238,36.1543718615081,1083652.0670079908,1795656.2779627433,라마83b95b,1083500,1795500,산동읍,218.05315076482555
커피명가어나더하우스,경상북도 구미시 도량동 317 1층 ,도량동,도량동,커피전문점,128.316097608391,36.1385514010317,1073424.826095868,1793809.3838096284,라마73b94a,1073500,1794000,도량동,204.90399677466564
커피명가어나더하우스2,경상북도 구미시 도량동 317 2층 ,도량동,도량동,커피전문점,128.316097608391,36.1385514010317,1073424.826095868,1793809.3838096284,라마73b94a,1073500,1794000,도량동,204.90399677466564
공차구미봉곡점,경상북도 구미시 봉곡동 378-7 봉곡프라자 1층 ,봉곡동,선주원남동,커피전문점,128.310626162517,36.1474659175321,1072924.294753974,1794794.0664546045,라마73a95a,1073000,1795000,선주원남동,219.4080887182753
더벤티구미비산점,경상북도 구미시 공단동 759 강변파라디아 1층 B동 106호,공단동,공단동,커피전문점,128.372831373059,36.1213355550325,1078546.4703022318,1791944.1566490312,라마78b92a,1078500,1792000,비산동,72.64963067312993
봄봄문성점,경상북도 구미시 고아읍 원호리 533 구미고아세영리첼레이크뷰 1층 상가동 104호,고아읍,고아읍,커피전문점,128.338323272591,36.1588034865719,1075405.1370208866,1796072.7931970803,라마75b96a,1075500,1796000,고아읍,119.57355203985045
강브레드,경상북도 구미시 원평동 77-29 1층 ,원평동,원평동,제과점/아이스크림,128.327472551233,36.1286087473449,1074457.651304052,1792715.1955568441,라마74b92b,1074500,1792500,원평동,219.32291201319669
뽀도독애견카페,경상북도 구미시 고아읍 문성리 1404-1 2층 1동 ,고아읍,고아읍,커피전문점,128.34498424419,36.1604633453894,1076002.6862369338,1796262.1002278875,라마76a96b,1076000,1796500,고아읍,237.9149374041897
카페모캄보구미산동점,경상북도 구미시 산동읍 인덕리 649-4 1층 1동 ,산동읍,산동읍,커피전문점,128.444647147501,36.1644661097481,1084962.8502116844,1796788.711038222,라마85a97a,1085000,1797000,산동읍,214.53002619934617
카페댕미,경상북도 구미시 구평동 474-4 8단지부영아파트 3층 상가동 301호,구평동,인동동,커피전문점,128.439643949894,36.0905434869862,1084592.1335446087,1788584.7306772517,라마84b88b,1084500,1788500,인동동,125.17139333609347
카페데미르,경상북도 구미시 진평동 29-7 1층 ,진평동,진미동,커피전문점,128.427276408057,36.0952863336192,1083473.6902603887,1789100.1246372906,라마83b89a,1083500,1789000,인동동,103.52364653059446
커피인장명달상모점,경상북도 구미시 상모동 48-3 B동 1층 ,상모동,상모사곡동,커피전문점,128.355454791363,36.0892276768277,1077014.0442155087,1788368.83426985,라마77a88b,1077000,1788500,상모사곡동,131.91546063682438
카페카리타스구미에코랜드점,경상북도 구미시 산동읍 인덕리 261 1층 1동 ,산동읍,산동읍,커피전문점,128.463569750008,36.1773560052689,1086650.6307315882,1798235.2178421523,라마86b98a,1086500,1798000,산동읍,279.3153246164797
라온카페,경상북도 구미시 원평동 385-6 2층 ,원평동,원평동,커피전문점,128.331902805757,36.1271832504468,1074857.6568047195,1792560.4824824412,라마75a92b,1075000,1792500,원평동,154.66000105044697
더벤티옥계4공단점,경상북도 구미시 옥계동 834-4 4공단메디파크 1층 105호,옥계동,양포동,커피전문점,128.42206536295,36.1377449704162,1082959.900406691,1793805.2270551603,라마83a94a,1083000,1794000,산동읍,198.85793276875776
더노크사회적협동조합교육연구소앤카페,경상북도 구미시 봉곡동 196-2 1층 ,봉곡동,선주원남동,커피전문점,128.306912581503,36.1535441392137,1072584.611006025,1795465.4856920745,라마72b95b,1072500,1795500,선주원남동,91.3797559207505
떡앤천,경상북도 구미시 봉곡동 36 금오G7스퀘어 1층 7호,봉곡동,선주원남동,제과점/아이스크림,128.31518104847,36.1382303917462,1073342.6596792545,1793773.084889623,라마73b94a,1073500,1794000,도량동,276.1275861801036
공차구미상모점,경상북도 구미시 상모동 54-3 1층 ,상모동,상모사곡동,커피전문점,128.355508807436,36.0879897069219,1077020.1150366385,1788231.5613231552,라마77a88a,1077000,1788000,상모사곡동,232.43334760818118
미미케이크,경상북도 구미시 신평동 70-219 1층 ,신평동,신평1동,제과점/아이스크림,128.364762110266,36.1240353906768,1077817.6320944126,1792237.1329328043,라마78a92a,1078000,1792000,신평2동,299.1489274737724
굿커피제과제빵,경상북도 구미시 도량동 524-1 1층 ,도량동,도량동,제과점/아이스크림,128.331670479083,36.1364756767889,1074827.9282488653,1793591.0255434331,라마75a93b,1075000,1793500,도량동,194.664678603652
빽다방구미인동점,경상북도 구미시 인의동 375-2 1층 ,인의동,인동동,커피전문점,128.420396498763,36.1062530652851,1082842.827737006,1790310.6806118698,라마83a90b,1083000,1790500,인동동,246.05883641252822
카페와플,경상북도 구미시 봉곡동 527 영남네오빌시티 1층 104동 109호,봉곡동,선주원남동,제과점/아이스크림,128.310828267072,36.1550895909708,1072935.4165310632,1795639.8424087598,라마73a95b,1073000,1795500,선주원남동,154.0354626300276
월간화과점,경상북도 구미시 송정동 10-10 1층 ,송정동,송정동,제과점/아이스크림,128.340179773255,36.1211030286822,1075608.2956881013,1791892.4687123923,라마75b92a,1075500,1792000,원평동,152.61367525853288
카페연두콩,경상북도 구미시 옥계동 950 어린왕자 하나 1층 101호,옥계동,양포동,커피전문점,128.415595439105,36.1366251987935,1082378.9448974144,1793675.5145045593,라마82b93b,1082500,1793500,양포동,213.21275565199122
에이바우트커피구미원평점,경상북도 구미시 원평동 302 1층 ,원평동,원평동,커피전문점,128.336024940238,36.1287299217043,1075227.1136109054,1792735.2236352833,라마75a92b,1075000,1792500,원평동,326.9720949169251
카페아이언,경상북도 구미시 선산읍 동부리 390-5 1층 ,선산읍,선산읍,커피전문점,128.301950984659,36.2411782295711,1072057.9339764789,1805182.3017114978,라바72a05a,1072000,1805000,선산읍,191.28580617937195
감성커피구미옥계점,경상북도 구미시 옥계동 560-4 옥계시장형 종합상가 1층 A동 103호,옥계동,양포동,커피전문점,128.417250614925,36.1467117695808,1082517.305419718,1794795.7379897386,라마82b94b,1082500,1794500,양포동,296.2438794747189
경성나들이카페브라비,경상북도 구미시 원평동 517-15 2층 ,원평동,원평동,커피전문점,128.338333495262,36.1257704887596,1075437.6783093102,1792408.7512130588,라마75b92b,1075500,1792500,원평동,110.5003812150294
컴포즈커피구미상모점,경상북도 구미시 상모동 42-7 1층 ,상모동,상모사곡동,커피전문점,128.355515872371,36.0907091847612,1077018.0978163471,1788533.2116521748,라마77a88b,1077000,1788500,상모사곡동,37.82254349877227
메가엠지씨커피구미봉곡점,경상북도 구미시 봉곡동 384-4 1층 ,봉곡동,선주원남동,커피전문점,128.314819261705,36.1501552647426,1073299.013010171,1795095.5274929525,라마73b95a,1073500,1795000,도량동,222.53375472119976
동네커피,경상북도 구미시 산동읍 신당리 1616 1층 1동 ,산동읍,산동읍,커피전문점,128.43835766322,36.1574241458958,1084404.6988966118,1796002.1152105231,라마84b96a,1084500,1796000,산동읍,95.32457407491547
덕촌분식,경상북도 구미시 인의동 992-10 1층 ,인의동,인동동,한식,128.433510442272,36.0964541153974,1084033.651650693,1789235.0253547933,라마84a89a,1084000,1789000,인동동,237.422305165459
동네커피1988,경상북도 구미시 옥계동 540 대백타운 1층 상가동 9호,옥계동,양포동,커피전문점,128.411474689972,36.1469653569286,1081997.4166783632,1794818.974523406,라마82a95a,1082000,1795000,양포동,181.0439082840409
사주다방,경상북도 구미시 원평동 964-195 1층 ,원평동,원평동,커피전문점,128.33727381348,36.1277865488683,1075340.3936819586,1792631.5517130666,라마75b92b,1075500,1792500,원평동,206.83333863165342
골목커피,경상북도 구미시 원평동 158-55 1층 ,원평동,원평동,커피전문점,128.331667435909,36.1308260206974,1074833.0186029796,1792964.359461042,라마75a93a,1075000,1793000,원평동,170.7425985748529
